sigma,sign,type,m,src,isValidation,id,graphtype,offset,outlierLoc,outlierNum,ix,iy,actualm,actualb,answer,error,unsignedError,errorActual,unsignedErrorActual,index
0.05,-1,line,0.1,data/Exp4/line/area/S0.05m-0.1oe10.png,,40,area,0,e,10,0.30991614,0.5190084,0.3659649,0.40558997,-0.05,-0.05,0.05,0.42,0.42,30
0.1,1,line,0.8,data/Exp4/line/area/S0.1m0.8ob10.png,,40,area,0,b,10,0.69067264,0.6525383,0.16992632,0.53517485,0.69,0.11,0.11,-0.52,0.52,31
0.2,1,line,0.2,data/Exp4/line/scatter/S0.2m0.2om5.png,,40,scatter,0,m,5,1.0449885,0.6089978,0.11916633,0.4844704,0.16,0.04,0.04,-0.04,0.04,32
0.15,1,line,0.4,data/Exp4/line/line/S0.15m0.4oe15.png,,40,line,0,e,15,0.30596232,0.42238498,-0.35890234,0.53219557,0.5,-0.1,0.1,-0.86,0.86,33
0.15,1,line,0.8,data/Exp4/line/scatter/S0.15m0.8om5.png,,40,scatter,0,m,5,1.0205475,0.9164383,0.7004834,0.20156172,0.62,0.18,0.18,0.08,0.08,34
0.05,1,line,0.4,data/Exp4/line/scatter/S0.05m0.4om5.png,,40,scatter,0,m,5,0.9942388,0.6976956,0.3078289,0.39164022,0.39,0.01,0.01,-0.08,0.08,35
0.05,-1,line,0.8,data/Exp4/line/line/S0.05m-0.8ob10.png,,40,line,0,b,10,0.6844834,0.35241294,-0.17014164,0.46887207,-0.55,-0.25,0.25,0.38,0.38,36
0.15,-1,line,0.2,data/Exp4/line/line/S0.15m-0.2oe0.png,,40,line,0,e,0,0,0,-0.2,0.4,-0.21,0.01,0.01,0.01,0.01,38
0.05,-1,line,0.2,data/Exp4/line/scatter/S0.05m-0.2oe10.png,,40,scatter,0,e,10,0.310695,0.537861,0.28126597,0.45047304,-0.28,0.08,0.08,0.56,0.56,37
0.2,1,line,0.2,data/Exp4/line/scatter/S0.2m0.2oe15.png,,40,scatter,0,e,15,0.31053343,0.46210662,-0.47092858,0.6083457,-0.15,0.35,0.35,-0.32,0.32,39
0.15,1,line,0.1,data/Exp4/line/area/S0.15m0.1ob15.png,,40,area,0,b,15,0.7044242,0.5204424,-0.55706996,0.912856,0.08,0.02,0.02,-0.64,0.64,40
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4ob10.png,,40,scatter,0,b,10,0.6772804,0.42908773,0.1283235,0.34217674,-0.23,-0.17,0.17,0.36,0.36,41
0.05,1,line,0.2,data/Exp4/line/area/S0.05m0.2om10.png,,40,area,0,m,10,1.002573,0.60051453,0.028079577,0.5723627,0.39,-0.19,0.19,-0.36,0.36,42
0.15,-1,line,0.8,data/Exp4/line/line/S0.15m-0.8oe5.png,,40,line,0,e,5,0.3087732,0.65298146,-0.48945934,0.8041134,-0.53,-0.27,0.27,0.04,0.04,43
0.15,1,line,0.8,data/Exp4/line/line/S0.15m0.8oe15.png,,40,line,0,e,15,0.3070974,0.34567797,-0.11729147,0.3816979,0.7,0.1,0.1,-0.82,0.82,44
0.1,1,line,0.1,data/Exp4/line/scatter/S0.1m0.1ob10.png,,40,scatter,0,b,10,0.6923502,0.519235,-0.3422114,0.75616515,0.41,-0.31,0.31,-0.75,0.75,45
0.1,-1,line,0.8,data/Exp4/line/scatter/S0.1m-0.8om10.png,,40,scatter,0,m,10,0.9762303,0.119015336,-0.5999397,0.7046947,-0.69,-0.11,0.11,0.09,0.09,46
0.2,-1,line,0.2,data/Exp4/line/area/S0.2m-0.2ob5.png,,40,area,0,b,5,0.6594201,0.46811596,0.09072261,0.40829164,-0.23,0.03,0.03,0.32,0.32,48
0.2,1,line,0.4,data/Exp4/line/line/S0.2m0.4om15.png,,40,line,0,m,15,1.001775,0.7007101,0.13351615,0.566957,0.48,-0.08,0.08,-0.35,0.35,47
0.05,1,line,0.1,data/Exp4/line/line/S0.05m0.1ob0.png,,40,line,0,b,0,0,0,0.1,0.45,0.17,-0.07,0.07,-0.07,0.07,49
0.05,1,line,0.2,data/Exp4/line/line/S0.05m0.2oe5.png,,40,line,0,e,5,0.3276459,0.46552914,-0.07053351,0.48863918,0.29,-0.09,0.09,-0.36,0.36,51
0.05,1,line,0.8,data/Exp4/line/scatter/S0.05m0.8om0.png,,40,scatter,0,m,0,0,0,0.8,0.1,0.69,0.11,0.11,0.11,0.11,52
0.1,-1,line,0.4,data/Exp4/line/scatter/S0.1m-0.4ob15.png,,40,scatter,0,b,15,0.6945968,0.42216128,0.33530545,0.18925914,-0.23,-0.17,0.17,0.57,0.57,53
0.2,-1,line,0.1,data/Exp4/line/scatter/S0.2m-0.1oe5.png,,40,scatter,0,e,5,0.3013435,0.51986563,0.15007749,0.4746408,0.32,-0.42,0.42,-0.17,0.17,54
0.15,-1,line,0.1,data/Exp4/line/scatter/S0.15m-0.1ob15.png,,40,scatter,0,b,15,0.6924438,0.48075566,0.57423335,0.08313134,-0.26,0.16,0.16,0.83,0.83,55
0.1,1,line,0.4,data/Exp4/line/area/S0.1m0.4oe0.png,,40,area,0,e,0,0,0,0.4,0.3,0.3,0.1,0.1,0.1,0.1,56
0.05,-1,line,0.1,data/Exp4/line/scatter/S0.05m-0.1ob5.png,,40,scatter,0,b,5,0.6713389,0.48286617,0.12543526,0.39865658,0.06,-0.16,0.16,0.07,0.07,57
0.2,1,line,0.1,data/Exp4/line/line/S0.2m0.1om5.png,,40,line,0,m,5,1.0391302,0.553913,0.00048735674,0.5534066,0.13,-0.03,0.03,-0.13,0.13,58
0.15,-1,line,0.4,data/Exp4/line/area/S0.15m-0.4om0.png,,40,area,0,m,0,0,0,-0.4,0.3,-0.22,-0.18,0.18,-0.18,0.18,59
0.15,-1,line,0.2,data/Exp4/line/scatter/S0.15m-0.2om10.png,,40,scatter,0,m,10,0.97440726,0.40511853,-0.023613859,0.42812803,-0.17,-0.03,0.03,0.15,0.15,60
0.05,-1,line,0.2,data/Exp4/line/scatter/S0.05m-0.2ob0.png,,40,scatter,0,b,0,0,0,-0.2,0.4,-0.1,-0.1,0.1,-0.1,0.1,61
0.15,1,line,0.1,data/Exp4/line/line/S0.15m0.1om15.png,,40,line,0,m,15,0.9936281,0.5493628,-0.18227541,0.7304768,-0.1,0.2,0.2,-0.08,0.08,62
0.05,1,line,0.4,data/Exp4/line/line/S0.05m0.4ob0.png,,40,line,0,b,0,0,0,0.4,0.3,0.28,0.12,0.12,0.12,0.12,63
0.1,-1,line,0.2,data/Exp4/line/scatter/S0.1m-0.2oe10.png,,40,scatter,0,e,10,0.30856994,0.538286,0.29304567,0.4478609,-0.18,-0.02,0.02,0.47,0.47,64
0.1,-1,line,0.4,data/Exp4/line/scatter/S0.1m-0.4ob0.png,,40,scatter,0,b,0,0,0,-0.4,0.3,-0.45,0.05,0.05,0.05,0.05,65
0.1,1,line,0.8,data/Exp4/line/line/S0.1m0.8oe15.png,,40,line,0,e,15,0.30563658,0.34450933,-0.058502357,0.3623898,0.3,0.5,0.5,-0.36,0.36,66
0.2,-1,line,0.2,data/Exp4/line/area/S0.2m-0.2ob10.png,,40,area,0,b,10,0.6749548,0.46500903,0.30731693,0.25758398,0.14,-0.34,0.34,0.17,0.17,67
0.05,1,line,0.4,data/Exp4/line/scatter/S0.05m0.4om10.png,,40,scatter,0,m,10,1.000265,0.70010614,0.22389054,0.47615626,0.52,-0.12,0.12,-0.3,0.3,68
0.2,1,line,0.2,data/Exp4/line/line/S0.2m0.2om5.png,,40,line,0,m,5,1.0449885,0.6089978,0.11916633,0.4844704,0.39,-0.19,0.19,-0.27,0.27,69
0.1,-1,line,0.2,data/Exp4/line/area/S0.1m-0.2ob0.png,,40,area,0,b,0,0,0,-0.2,0.4,-0.27,0.07,0.07,0.07,0.07,70
0.05,-1,line,0.8,data/Exp4/line/line/S0.05m-0.8oe5.png,,40,line,0,e,5,0.31847557,0.6452193,-0.4681669,0.79431903,-0.53,-0.27,0.27,0.06,0.06,71
0.2,1,line,0.2,data/Exp4/line/line/S0.2m0.2om15.png,,40,line,0,m,15,0.9942967,0.5988593,-0.0673186,0.66579396,0.34,-0.14,0.14,-0.41,0.41,72
0.05,-1,line,0.8,data/Exp4/line/scatter/S0.05m-0.8ob10.png,,40,scatter,0,b,10,0.6844834,0.35241294,-0.17014164,0.46887207,-0.49,-0.31,0.31,0.32,0.32,73
0.1,-1,line,0.4,data/Exp4/line/area/S0.1m-0.4ob10.png,,40,area,0,b,10,0.6819058,0.42723757,0.14558221,0.32796422,-0.34,-0.06,0.06,0.49,0.49,74
0.1,-1,line,0.4,data/Exp4/line/line/S0.1m-0.4om0.png,,40,line,0,m,0,0,0,-0.4,0.3,-0.35,-0.05,0.05,-0.05,0.05,75
0.1,1,line,0.1,data/Exp4/line/scatter/S0.1m0.1om5.png,,40,scatter,0,m,5,1.0085756,0.55085754,0.011241775,0.53951937,-0.07,0.17,0.17,0.08,0.08,76
0.05,-1,line,0.2,data/Exp4/line/line/S0.05m-0.2oe10.png,,40,line,0,e,10,0.310695,0.537861,0.28126597,0.45047304,-0.23,0.03,0.03,0.51,0.51,77
0.15,1,line,0.1,data/Exp4/line/area/S0.15m0.1ob0.png,,40,area,0,b,0,0,0,0.1,0.45,0.25,-0.15,0.15,-0.15,0.15,78
0.1,-1,line,0.2,data/Exp4/line/area/S0.1m-0.2om15.png,,40,area,0,m,15,0.963129,0.40737405,0.06514434,0.34463164,-0.1,-0.1,0.1,0.17,0.17,79
0.05,1,line,0.4,data/Exp4/line/line/S0.05m0.4ob15.png,,40,line,0,b,15,0.69900423,0.57960176,-0.35493624,0.8277037,-0.17,0.57,0.57,-0.18,0.18,80
0.05,-1,line,0.1,data/Exp4/line/scatter/S0.05m-0.1oe10.png,,40,scatter,0,e,10,0.30991614,0.5190084,0.3659649,0.40558997,0.17,-0.27,0.27,0.2,0.2,81
0.15,1,line,0.1,data/Exp4/line/line/S0.15m0.1om0.png,,40,line,0,m,0,0,0,0.1,0.45,0.15,-0.05,0.05,-0.05,0.05,84
0.1,-1,line,0.2,data/Exp4/line/scatter/S0.1m-0.2ob0.png,,40,scatter,0,b,0,0,0,-0.2,0.4,-0.17,-0.03,0.03,-0.03,0.03,82
0.2,1,line,0.8,data/Exp4/line/line/S0.2m0.8om0.png,,40,line,0,m,0,0,0,0.8,0.1,0.46,0.34,0.34,0.34,0.34,85
0.05,-1,line,0.4,data/Exp4/line/area/S0.05m-0.4oe0.png,,40,area,0,e,0,0,0,-0.4,0.3,-0.4,0,0,0,0,86
0.2,1,line,0.4,data/Exp4/line/area/S0.2m0.4ob5.png,,40,area,0,b,5,0.6963538,0.57854164,0.12808433,0.4893496,0.35,0.05,0.05,-0.22,0.22,87
0.05,-1,line,0.8,data/Exp4/line/area/S0.05m-0.8oe15.png,,40,area,0,e,15,0.30131248,0.6589498,0.07810753,0.635415,-0.53,-0.27,0.27,0.61,0.61,88
0.2,-1,line,0.8,data/Exp4/line/area/S0.2m-0.8om15.png,,40,area,0,m,15,0.9662328,0.12701339,-0.49675664,0.60699594,-0.62,-0.18,0.18,0.12,0.12,89
0.2,1,line,0.1,data/Exp4/line/area/S0.2m0.1om15.png,,40,area,0,m,15,0.9977542,0.5497754,-0.15919754,0.7086154,-0.25,0.35,0.35,0.09,0.09,90
0.1,1,line,0.1,data/Exp4/line/area/S0.1m0.1ob15.png,,40,area,0,b,15,0.7018382,0.5201838,-0.55102485,0.9069141,0.17,-0.07,0.07,-0.72,0.72,91
0.1,-1,line,0.1,data/Exp4/line/line/S0.1m-0.1oe15.png,,40,line,0,e,15,0.29881945,0.5201181,0.5772705,0.34761846,-0.19,0.09,0.09,0.77,0.77,93
0.15,1,line,0.8,data/Exp4/line/area/S0.15m0.8ob10.png,,40,area,0,b,10,0.69278175,0.6542256,0.14614257,0.55298066,0.23,0.57,0.57,-0.08,0.08,94
0.15,1,line,0.4,data/Exp4/line/scatter/S0.15m0.4ob15.png,,40,scatter,0,b,15,0.7030649,0.5812261,-0.33999512,0.8202647,0.5,-0.1,0.1,-0.84,0.84,96
0.2,1,line,0.1,data/Exp4/line/scatter/S0.2m0.1oe10.png,,40,scatter,0,e,10,0.32440922,0.48244092,-0.35283118,0.5969026,-0.06,0.16,0.16,-0.29,0.29,97
0.1,-1,line,0.8,data/Exp4/line/scatter/S0.1m-0.8oe0.png,,40,scatter,0,e,0,0,0,-0.8,0.1,-0.78,-0.02,0.02,-0.02,0.02,98
0.1,1,line,0.1,data/Exp4/line/area/S0.1m0.1om5.png,,40,area,0,m,5,1.0085756,0.55085754,0.011241775,0.53951937,0.26,-0.16,0.16,-0.25,0.25,99
0.05,1,line,0.4,data/Exp4/line/area/S0.05m0.4om10.png,,41,area,0,m,10,1.000265,0.70010614,0.22389054,0.47615626,0.34,0.06,0.06,-0.12,0.12,0
0.1,-1,line,0.4,data/Exp4/line/area/S0.1m-0.4ob5.png,,41,area,0,b,5,0.66903263,0.4323868,-0.10258074,0.5010166,-0.54,0.14,0.14,0.44,0.44,1
0.15,-1,line,0.1,data/Exp4/line/area/S0.15m-0.1ob0.png,,41,area,0,b,0,0,0,-0.1,0.45,0,-0.1,0.1,-0.1,0.1,2
0.1,1,line,0.2,data/Exp4/line/scatter/S0.1m0.2ob15.png,,41,scatter,0,b,15,0.70190996,0.5403819,-0.50757575,0.8966544,0.2,0,0,-0.71,0.71,3
0.1,-1,line,0.1,data/Exp4/line/area/S0.1m-0.1ob15.png,,41,area,0,b,15,0.69551265,0.48044878,0.57789636,0.078514546,0.05,-0.15,0.15,0.53,0.53,4
0.15,-1,line,0.4,data/Exp4/line/scatter/S0.15m-0.4oe15.png,,41,scatter,0,e,15,0.29701108,0.5811956,0.35218492,0.47659278,-0.47,0.07,0.07,0.82,0.82,5
0.1,1,line,0.2,data/Exp4/line/area/S0.1m0.2ob5.png,,41,area,0,b,5,0.68872637,0.5377452,-0.04549669,0.56907994,-0.33,0.53,0.53,0.28,0.28,6
0.2,1,line,0.2,data/Exp4/line/area/S0.2m0.2oe5.png,,41,area,0,e,5,0.34156394,0.4683127,-0.06683079,0.4911397,0.99,-0.79,0.79,-1.06,1.06,7
0.1,1,line,0.8,data/Exp4/line/scatter/S0.1m0.8ob10.png,,41,scatter,0,b,10,0.69067264,0.6525383,0.16992632,0.53517485,0.74,0.06,0.06,-0.57,0.57,8
0.1,1,line,0.1,data/Exp4/line/scatter/S0.1m0.1oe15.png,,41,scatter,0,e,15,0.30601707,0.4806017,-0.5457717,0.64761716,0.23,-0.13,0.13,-0.78,0.78,9
0.05,1,line,0.1,data/Exp4/line/line/S0.05m0.1ob15.png,,41,line,0,b,15,0.7003078,0.5200308,-0.5355313,0.8950675,-1,1.1,1.1,0.46,0.46,10
0.15,-1,line,0.1,data/Exp4/line/scatter/S0.15m-0.1ob0.png,,41,scatter,0,b,0,0,0,-0.1,0.45,-0.23,0.13,0.13,0.13,0.13,11
0.15,1,line,0.2,data/Exp4/line/line/S0.15m0.2ob0.png,,41,line,0,b,0,0,0,0.2,0.4,0.41,-0.21,0.21,-0.21,0.21,12
0.2,1,line,0.1,data/Exp4/line/scatter/S0.2m0.1oe10.png,,41,scatter,0,e,10,0.32440922,0.48244092,-0.35283118,0.5969026,0.37,-0.27,0.27,-0.72,0.72,13
0.05,-1,line,0.4,data/Exp4/line/scatter/S0.05m-0.4ob5.png,,41,scatter,0,b,5,0.67287403,0.43085042,-0.12846677,0.5172924,-0.43,0.03,0.03,0.3,0.3,15
0.1,1,line,0.4,data/Exp4/line/line/S0.1m0.4om10.png,,41,line,0,m,10,1.0096508,0.70386034,0.22357568,0.47812697,0.21,0.19,0.19,0.01,0.01,14
0.1,1,line,0.1,data/Exp4/line/line/S0.1m0.1oe0.png,,41,line,0,e,0,0,0,0.1,0.45,0.5,-0.4,0.4,-0.4,0.4,16
0.15,1,line,0.4,data/Exp4/line/scatter/S0.15m0.4oe5.png,,41,scatter,0,e,5,0.33734277,0.43493718,0.13140136,0.39060986,0.55,-0.15,0.15,-0.42,0.42,17
0.15,-1,line,0.2,data/Exp4/line/scatter/S0.15m-0.2oe15.png,,41,scatter,0,e,15,0.2943092,0.5411381,0.4949136,0.39548048,-0.53,0.33,0.33,1.02,1.02,18
0.15,1,line,0.8,data/Exp4/line/scatter/S0.15m0.8om5.png,,41,scatter,0,m,5,1.0205475,0.9164383,0.7004834,0.20156172,0.79,0.01,0.01,-0.09,0.09,19
0.05,-1,line,0.1,data/Exp4/line/scatter/S0.05m-0.1om15.png,,41,scatter,0,m,15,0.9780408,0.45219594,0.16486806,0.29094827,-0.11,0.01,0.01,0.27,0.27,20
0.05,-1,line,0.2,data/Exp4/line/line/S0.05m-0.2oe10.png,,41,line,0,e,10,0.310695,0.537861,0.28126597,0.45047304,-0.21,0.01,0.01,0.49,0.49,21
0.2,-1,line,0.8,data/Exp4/line/area/S0.2m-0.8oe5.png,,41,area,0,e,5,0.30908677,0.65273035,-0.42617962,0.78445685,1,-1.8,1.8,-1.43,1.43,23
0.15,-1,line,0.4,data/Exp4/line/area/S0.15m-0.4ob10.png,,41,area,0,b,10,0.6784794,0.42860827,0.12620744,0.34297916,-0.88,0.48,0.48,1.01,1.01,24
0.2,-1,line,0.4,data/Exp4/line/area/S0.2m-0.4om0.png,,41,area,0,m,0,0,0,-0.4,0.3,-0.84,0.44,0.44,0.44,0.44,22
0.05,-1,line,0.4,data/Exp4/line/area/S0.05m-0.4oe0.png,,41,area,0,e,0,0,0,-0.4,0.3,-0.45,0.05,0.05,0.05,0.05,25
0.2,-1,line,0.1,data/Exp4/line/line/S0.2m-0.1om15.png,,41,line,0,m,15,0.9462731,0.45537272,0.1790733,0.28592047,-0.78,0.68,0.68,0.96,0.96,26
0.2,1,line,0.1,data/Exp4/line/area/S0.2m0.1ob10.png,,41,area,0,b,10,0.6985418,0.5198542,-0.32791966,0.7489198,0.89,-0.79,0.79,-1.22,1.22,27
0.15,1,line,0.2,data/Exp4/line/area/S0.15m0.2oe0.png,,41,area,0,e,0,0,0,0.2,0.4,-0.46,0.66,0.66,0.66,0.66,31
0.15,-1,line,0.2,data/Exp4/line/area/S0.15m-0.2oe15.png,,41,area,0,e,15,0.2943092,0.5411381,0.4949136,0.39548048,0.08,-0.28,0.28,0.41,0.41,30
0.05,-1,line,0.1,data/Exp4/line/area/S0.05m-0.1om10.png,,41,area,0,m,10,0.98541826,0.45145822,0.0734257,0.37910318,-0.1,0,0,0.17,0.17,28
0.2,-1,line,0.2,data/Exp4/line/scatter/S0.2m-0.2oe10.png,,41,scatter,0,e,10,0.30110928,0.5397782,0.2756083,0.45678994,-0.54,0.34,0.34,0.82,0.82,29
0.15,-1,line,0.8,data/Exp4/line/line/S0.15m-0.8ob10.png,,41,line,0,b,10,0.6807561,0.35539514,-0.17248137,0.47281286,-0.65,-0.15,0.15,0.48,0.48,32
0.15,1,line,0.1,data/Exp4/line/line/S0.15m0.1om10.png,,41,line,0,m,10,1.02108,0.552108,-0.060577203,0.6139622,-0.72,0.82,0.82,0.66,0.66,33
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4ob0.png,,41,scatter,0,b,0,0,0,-0.4,0.3,-0.49,0.09,0.09,0.09,0.09,34
0.05,1,line,0.2,data/Exp4/line/line/S0.05m0.2oe0.png,,41,line,0,e,0,0,0,0.2,0.4,0.38,-0.18,0.18,-0.18,0.18,35
0.2,-1,line,0.1,data/Exp4/line/scatter/S0.2m-0.1om0.png,,41,scatter,0,m,0,0,0,-0.1,0.45,0.83,-0.93,0.93,-0.93,0.93,36
0.2,-1,line,0.2,data/Exp4/line/scatter/S0.2m-0.2om0.png,,41,scatter,0,m,0,0,0,-0.2,0.4,-0.54,0.34,0.34,0.34,0.34,37
0.2,-1,line,0.8,data/Exp4/line/area/S0.2m-0.8ob15.png,,41,area,0,b,15,0.6921453,0.34628344,0.13704962,0.2514252,-0.76,-0.04,0.04,0.9,0.9,38
0.1,1,line,0.8,data/Exp4/line/line/S0.1m0.8ob10.png,,41,line,0,b,10,0.69067264,0.6525383,0.16992632,0.53517485,0.98,-0.18,0.18,-0.81,0.81,39
0.2,1,line,0.8,data/Exp4/line/scatter/S0.2m0.8oe5.png,,41,scatter,0,e,5,0.33831674,0.37065345,0.46487206,0.21337946,1,-0.2,0.2,-0.54,0.54,41
0.1,-1,line,0.8,data/Exp4/line/area/S0.1m-0.8oe5.png,,41,area,0,e,5,0.31487915,0.64809644,-0.4631428,0.7939305,-1,0.2,0.2,0.54,0.54,43
0.2,-1,line,0.2,data/Exp4/line/line/S0.2m-0.2om15.png,,41,line,0,m,15,0.9474547,0.41050905,0.071845375,0.3424388,-0.36,0.16,0.16,0.43,0.43,40
0.1,1,line,0.2,data/Exp4/line/line/S0.1m0.2oe15.png,,41,line,0,e,15,0.30568752,0.4611376,-0.48330212,0.608877,0.68,-0.48,0.48,-1.16,1.16,42
0.05,1,line,0.2,data/Exp4/line/area/S0.05m0.2ob5.png,,41,area,0,b,5,0.68185556,0.5363712,-0.06138249,0.5782252,0.25,-0.05,0.05,-0.31,0.31,44
0.1,1,line,0.8,data/Exp4/line/line/S0.1m0.8om5.png,,41,line,0,m,5,1.0088905,0.90711266,0.70854723,0.1922661,0.74,0.06,0.06,-0.03,0.03,45
0.2,-1,line,0.2,data/Exp4/line/line/S0.2m-0.2om0.png,,41,line,0,m,0,0,0,-0.2,0.4,-0.85,0.65,0.65,0.65,0.65,47
0.05,1,line,0.8,data/Exp4/line/scatter/S0.05m0.8ob0.png,,41,scatter,0,b,0,0,0,0.8,0.1,0.84,-0.04,0.04,-0.04,0.04,46
0.2,1,line,0.4,data/Exp4/line/area/S0.2m0.4om15.png,,41,area,0,m,15,1.001775,0.7007101,0.13351615,0.566957,0.23,0.17,0.17,-0.1,0.1,48
0.05,1,line,0.8,data/Exp4/line/scatter/S0.05m0.8ob10.png,,41,scatter,0,b,10,0.68885463,0.6510839,0.13063665,0.5610942,0.79,0.01,0.01,-0.66,0.66,49
0.05,1,line,0.4,data/Exp4/line/line/S0.05m0.4oe10.png,,41,line,0,e,10,0.31559798,0.42623925,-0.1395487,0.47028053,0.53,-0.13,0.13,-0.67,0.67,50
0.15,-1,line,0.2,data/Exp4/line/line/S0.15m-0.2om10.png,,41,line,0,m,10,0.97440726,0.40511853,-0.023613859,0.42812803,-0.4,0.2,0.2,0.38,0.38,51
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4om10.png,,41,scatter,0,m,10,0.9683957,0.31264165,-0.21463132,0.5204897,-0.52,0.12,0.12,0.31,0.31,52
0.2,-1,line,0.4,data/Exp4/line/line/S0.2m-0.4om10.png,,41,line,0,m,10,0.9683957,0.31264165,-0.21463132,0.5204897,-0.73,0.33,0.33,0.52,0.52,53
0.15,1,line,0.1,data/Exp4/line/area/S0.15m0.1oe10.png,,41,area,0,e,10,0.3215729,0.4821573,-0.33940274,0.5913,0.26,-0.16,0.16,-0.6,0.6,54
0.05,-1,line,0.8,data/Exp4/line/area/S0.05m-0.8om5.png,,41,area,0,m,5,0.9687683,0.12498498,-0.69379413,0.79711074,-0.79,-0.01,0.01,0.1,0.1,55
0.15,-1,line,0.8,data/Exp4/line/area/S0.15m-0.8ob0.png,,41,area,0,b,0,0,0,-0.8,0.1,-0.78,-0.02,0.02,-0.02,0.02,56
0.15,1,line,0.8,data/Exp4/line/line/S0.15m0.8ob0.png,,41,line,0,b,0,0,0,0.8,0.1,0.84,-0.04,0.04,-0.04,0.04,57
0.1,-1,line,0.4,data/Exp4/line/scatter/S0.1m-0.4om5.png,,41,scatter,0,m,5,0.9555338,0.31778648,-0.30234438,0.6066868,-0.41,0.01,0.01,0.11,0.11,58
0.05,-1,line,0.4,data/Exp4/line/scatter/S0.05m-0.4oe15.png,,41,scatter,0,e,15,0.30086824,0.5796527,0.32989886,0.48039663,-0.5,0.1,0.1,0.83,0.83,59
0.05,1,line,0.1,data/Exp4/line/line/S0.05m0.1ob0.png,,41,line,0,b,0,0,0,0.1,0.45,0.23,-0.13,0.13,-0.13,0.13,60
0.15,-1,line,0.4,data/Exp4/line/line/S0.15m-0.4ob0.png,,41,line,0,b,0,0,0,-0.4,0.3,-0.61,0.21,0.21,0.21,0.21,61
0.1,1,line,0.2,data/Exp4/line/scatter/S0.1m0.2oe5.png,,41,scatter,0,e,5,0.3336407,0.46672806,-0.049706712,0.48331225,0.43,-0.23,0.23,-0.48,0.48,62
0.2,1,line,0.1,data/Exp4/line/area/S0.2m0.1oe0.png,,41,area,0,e,0,0,0,0.1,0.45,0.65,-0.55,0.55,-0.55,0.55,63
0.2,1,line,0.8,data/Exp4/line/scatter/S0.2m0.8oe15.png,,41,scatter,0,e,15,0.30875188,0.34700155,-0.11125383,0.3813514,0.91,-0.11,0.11,-1.02,1.02,64
0.1,-1,line,0.1,data/Exp4/line/area/S0.1m-0.1om0.png,,41,area,0,m,0,0,0,-0.1,0.45,-0.31,0.21,0.21,0.21,0.21,65
0.05,-1,line,0.2,data/Exp4/line/scatter/S0.05m-0.2ob10.png,,41,scatter,0,b,10,0.6840074,0.46319848,0.29395908,0.2621283,-0.26,0.06,0.06,0.55,0.55,66
0.1,1,line,0.4,data/Exp4/line/area/S0.1m0.4oe15.png,,41,area,0,e,15,0.3054875,0.42219505,-0.36720896,0.5343728,0.46,-0.06,0.06,-0.83,0.83,67
0.05,1,line,0.1,data/Exp4/line/area/S0.05m0.1oe5.png,,41,area,0,e,5,0.32776085,0.48277608,-0.14758831,0.53114974,0.18,-0.08,0.08,-0.33,0.33,68
0.1,-1,line,0.8,data/Exp4/line/scatter/S0.1m-0.8ob0.png,,41,scatter,0,b,0,0,0,-0.8,0.1,-0.95,0.15,0.15,0.15,0.15,69
0.1,-1,line,0.2,data/Exp4/line/line/S0.1m-0.2om0.png,,41,line,0,m,0,0,0,-0.2,0.4,0.16,-0.36,0.36,-0.36,0.36,70
0.2,-1,line,0.2,data/Exp4/line/area/S0.2m-0.2om10.png,,41,area,0,m,10,0.9693119,0.4061376,-0.0045374366,0.41053578,-0.25,0.05,0.05,0.25,0.25,71
0.05,1,line,0.8,data/Exp4/line/line/S0.05m0.8oe5.png,,41,line,0,e,5,0.3271841,0.36174735,0.4497108,0.21460913,0.89,-0.09,0.09,-0.44,0.44,74
0.05,1,line,0.8,data/Exp4/line/area/S0.05m0.8om10.png,,41,area,0,m,10,1.0030439,0.90243536,0.6083572,0.29222643,0.83,-0.03,0.03,-0.22,0.22,75
0.2,-1,line,0.1,data/Exp4/line/line/S0.2m-0.1om5.png,,41,line,0,m,5,0.92042595,0.45795745,-0.013429552,0.47031835,-0.14,0.04,0.04,0.13,0.13,76
0.15,1,line,0.4,data/Exp4/line/area/S0.15m0.4ob0.png,,41,area,0,b,0,0,0,0.4,0.3,0.31,0.09,0.09,0.09,0.09,77
0.05,-1,line,0.2,data/Exp4/line/area/S0.05m-0.2om15.png,,41,area,0,m,15,0.9773085,0.40453827,0.0779528,0.32835433,-0.2,0,0,0.28,0.28,78
0.1,1,line,0.4,data/Exp4/line/line/S0.1m0.4ob5.png,,41,line,0,b,5,0.6859817,0.5743928,0.10977576,0.49908862,0.68,-0.28,0.28,-0.57,0.57,79
0.2,-1,line,0.4,data/Exp4/line/line/S0.2m-0.4om5.png,,41,line,0,m,5,0.9319449,0.32722205,-0.2997535,0.6065758,-0.48,0.08,0.08,0.18,0.18,80
0.15,-1,line,0.1,data/Exp4/line/scatter/S0.15m-0.1oe15.png,,41,scatter,0,e,15,0.2957076,0.5204293,0.5858378,0.34719262,-0.26,0.16,0.16,0.85,0.85,81
0.15,1,line,0.2,data/Exp4/line/scatter/S0.15m0.2oe5.png,,41,scatter,0,e,5,0.33926836,0.4678536,-0.040542778,0.48160848,0.43,-0.23,0.23,-0.47,0.47,82
